Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,HouseAge,YearsSinceRemod,IsRemodeled,TotalPorchSF
1411.0,60.0,RL,79.0,12420.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,Ex,Y,SBrkr,944.0,896.0,0.0,1840.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2001.0,RFn,2.0,622.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,230000.0,2784.0,3.5,8.0,8.0,0,45.0
1412.0,50.0,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6.0,8.0,1950.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,Ex,Y,SBrkr,1112.0,556.0,0.0,1668.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Min2,0.0,,Attchd,1950.0,Unf,1.0,271.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9.0,2009.0,WD,Normal,140000.0,2524.0,1.5,59.0,4.0,1,0.0
1413.0,90.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4.0,5.0,1949.0,1950.0,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,Fa,N,FuseF,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,,Detchd,1956.0,Unf,2.0,420.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,90000.0,1040.0,2.0,60.0,59.0,1,0.0
1414.0,20.0,RL,88.0,10994.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844.0,0.0,0.0,1844.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,620.0,TA,TA,Y,165.0,44.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,COD,Abnorml,257000.0,3688.0,3.0,4.0,3.0,1,209.0
1415.0,50.0,RL,64.0,13053.0,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1923.0,2000.0,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,Gd,Y,SBrkr,1053.0,795.0,0.0,1848.0,0.0,0.0,1.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0.0,0.0,0.0,0.0,220.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,207000.0,2681.0,1.5,85.0,8.0,1,220.0
1416.0,120.0,RL,51.0,3635.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,398.0,1386.0,GasA,Ex,Y,SBrkr,1569.0,0.0,0.0,1569.0,0.0,1.0,2.0,0.0,1.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2007.0,RFn,3.0,660.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,175900.0,2955.0,2.5,2.0,2.0,0,163.0
1417.0,190.0,RM,60.0,11340.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4.0,6.0,1885.0,1950.0,Gable,CompShg,VinylSd,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,11.0,Typ,0.0,,Detchd,1971.0,Unf,2.0,560.0,TA,TA,N,0.0,0.0,114.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,122500.0,3067.0,2.0,125.0,60.0,1,114.0
1418.0,60.0,RL,0.0,16545.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781.0,Unf,0.0,503.0,1284.0,GasA,Ex,Y,SBrkr,1310.0,1140.0,0.0,2450.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,1069.0,TA,TA,Y,0.0,126.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,340000.0,3734.0,3.5,11.0,11.0,0,126.0
1419.0,20.0,RL,71.0,9204.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0.0,88.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,COD,Normal,124000.0,2288.0,2.5,45.0,45.0,0,88.0
1420.0,20.0,RL,0.0,16381.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,5.0,1969.0,1969.0,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110.0,Unf,0.0,734.0,1844.0,GasA,Gd,Y,SBrkr,1844.0,0.0,0.0,1844.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1969.0,RFn,2.0,540.0,TA,TA,Y,0.0,73.0,216.0,0.0,0.0,0.0,,,,0.0,12.0,2006.0,WD,Normal,223000.0,3688.0,3.0,37.0,37.0,0,289.0
1421.0,60.0,RL,90.0,11700.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6.0,6.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,ALQ,404.0,Unf,0.0,304.0,708.0,GasA,Gd,Y,SBrkr,708.0,708.0,0.0,1416.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1968.0,RFn,2.0,776.0,TA,TA,Y,0.0,169.0,0.0,0.0,119.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,179900.0,2124.0,2.5,38.0,38.0,0,288.0
1422.0,120.0,RL,53.0,4043.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,360.0,Unf,0.0,709.0,1069.0,GasA,TA,Y,SBrkr,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,4.0,Typ,1.0,Fa,Attchd,1977.0,RFn,2.0,440.0,TA,TA,Y,0.0,55.0,0.0,0.0,165.0,0.0,,,,0.0,7.0,2010.0,WD,Normal,127500.0,2138.0,2.0,33.0,33.0,0,220.0
1423.0,120.0,RM,37.0,4435.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,0.0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2008.0,WD,Normal,136500.0,1696.0,2.0,5.0,5.0,0,140.0
1424.0,80.0,RL,0.0,19690.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,7.0,1966.0,1966.0,Flat,Tar&Grv,Plywood,Plywood,,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,697.0,697.0,GasA,TA,Y,SBrkr,1575.0,626.0,0.0,2201.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1966.0,Unf,2.0,432.0,Gd,Gd,Y,586.0,236.0,0.0,0.0,0.0,738.0,Gd,GdPrv,,0.0,8.0,2006.0,WD,Alloca,274970.0,2898.0,2.0,40.0,40.0,0,822.0
1425.0,20.0,RL,0.0,9503.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1958.0,1983.0,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,457.0,Rec,374.0,193.0,1024.0,GasA,TA,Y,SBrkr,1344.0,0.0,0.0,1344.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Min1,1.0,TA,Detchd,1970.0,Unf,1.0,484.0,TA,TA,Y,316.0,28.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2007.0,WD,Normal,144000.0,2368.0,2.0,49.0,24.0,1,344.0
1426.0,20.0,RL,80.0,10721.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1252.0,1252.0,GasA,Ex,Y,SBrkr,1252.0,0.0,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Detchd,1960.0,Unf,2.0,528.0,TA,TA,Y,0.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2008.0,WD,Normal,142000.0,2504.0,1.0,49.0,49.0,0,39.0
1427.0,60.0,RL,81.0,10944.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,1994.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,223.0,1223.0,GasA,Ex,Y,SBrkr,1223.0,904.0,0.0,2127.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1994.0,RFn,2.0,525.0,TA,TA,Y,171.0,132.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,271000.0,3350.0,3.5,14.0,14.0,0,303.0
1428.0,50.0,RL,60.0,10930.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1945.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,0.0,333.0,913.0,GasA,TA,Y,FuseA,1048.0,510.0,0.0,1558.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,WD,Normal,140000.0,2471.0,2.5,63.0,58.0,1,0.0
1429.0,30.0,RM,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,7.0,1940.0,1992.0,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,278.0,788.0,GasA,TA,Y,SBrkr,804.0,0.0,0.0,804.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,2.0,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,154.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0,2010.0,WD,Abnorml,119000.0,1592.0,2.0,70.0,18.0,1,154.0
1430.0,20.0,RL,0.0,12546.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,678.0,Unf,0.0,762.0,1440.0,GasA,Ex,Y,SBrkr,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0.0,0.0,99.0,0.0,0.0,0.0,,,,0.0,4.0,2007.0,WD,Normal,182900.0,2880.0,2.0,26.0,26.0,0,99.0
1431.0,60.0,RL,60.0,21930.0,Pave,,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Ex,Y,SBrkr,734.0,1104.0,0.0,1838.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,2.0,372.0,TA,TA,Y,100.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD,Normal,192140.0,2570.0,2.5,1.0,1.0,0,140.0
1432.0,120.0,RL,0.0,4928.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6.0,6.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,958.0,Unf,0.0,0.0,958.0,GasA,TA,Y,SBrkr,958.0,0.0,0.0,958.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1976.0,RFn,2.0,440.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,WD,Normal,143750.0,1916.0,2.0,33.0,33.0,0,60.0
1433.0,30.0,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,6.0,1927.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,656.0,656.0,GasA,TA,Y,SBrkr,968.0,0.0,0.0,968.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,,Detchd,1928.0,Unf,1.0,216.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,64500.0,1624.0,2.0,80.0,0.0,1,0.0
1434.0,60.0,RL,93.0,10261.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,962.0,830.0,0.0,1792.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,451.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,186500.0,2728.0,3.5,8.0,8.0,0,0.0
1435.0,20.0,RL,80.0,17400.0,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1977.0,1977.0,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,936.0,Unf,0.0,190.0,1126.0,GasA,Fa,Y,SBrkr,1126.0,0.0,0.0,1126.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Gd,Attchd,1977.0,RFn,2.0,484.0,TA,TA,P,295.0,41.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,160000.0,2252.0,3.0,29.0,29.0,0,336.0
1436.0,20.0,RL,80.0,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,9.0,1962.0,2005.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1319.0,1319.0,GasA,TA,Y,SBrkr,1537.0,0.0,0.0,1537.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,7.0,2008.0,COD,Abnorml,174000.0,2856.0,2.5,46.0,3.0,1,36.0
1437.0,20.0,RL,60.0,9000.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,6.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,ALQ,616.0,Unf,0.0,248.0,864.0,GasA,TA,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1974.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2007.0,WD,Normal,120500.0,1728.0,1.0,36.0,36.0,0,0.0
1438.0,20.0,RL,96.0,12444.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1336.0,Unf,0.0,596.0,1932.0,GasA,Ex,Y,SBrkr,1932.0,0.0,0.0,1932.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,774.0,TA,TA,Y,0.0,66.0,0.0,304.0,0.0,0.0,,,,0.0,11.0,2008.0,New,Partial,394617.0,3864.0,3.0,0.0,0.0,0,370.0
1439.0,20.0,RM,90.0,7407.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6.0,7.0,1957.0,1996.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,600.0,Unf,0.0,312.0,912.0,GasA,TA,Y,FuseA,1236.0,0.0,0.0,1236.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,,Attchd,1957.0,Unf,2.0,923.0,TA,TA,Y,0.0,158.0,158.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD,Normal,149700.0,2148.0,2.0,53.0,14.0,1,316.0
1440.0,60.0,RL,80.0,11584.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7.0,6.0,1979.0,1979.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,96.0,TA,TA,CBlock,TA,TA,No,GLQ,315.0,Rec,110.0,114.0,539.0,GasA,TA,Y,SBrkr,1040.0,685.0,0.0,1725.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1979.0,RFn,2.0,550.0,TA,TA,Y,0.0,88.0,216.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,WD,Normal,197000.0,2264.0,2.5,28.0,28.0,0,304.0
1441.0,70.0,RL,79.0,11526.0,Pave,,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6.0,7.0,1922.0,1994.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423.0,748.0,384.0,2555.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,11.0,Min1,1.0,Gd,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,431.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2008.0,WD,Normal,191000.0,3143.0,2.0,86.0,14.0,1,431.0
1442.0,120.0,RM,0.0,4426.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Av,GLQ,697.0,Unf,0.0,151.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,1.0,TA,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,149.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,149300.0,1696.0,2.0,4.0,4.0,0,149.0
1443.0,60.0,FV,85.0,11003.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Av,GLQ,765.0,Unf,0.0,252.0,1017.0,GasA,Ex,Y,SBrkr,1026.0,981.0,0.0,2007.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Ex,Attchd,2008.0,Fin,3.0,812.0,TA,TA,Y,168.0,52.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,310000.0,3024.0,3.5,1.0,1.0,0,220.0
1444.0,30.0,RL,0.0,8854.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6.0,6.0,1916.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,Grav,Fa,N,FuseF,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,4.0,Typ,1.0,Gd,Detchd,1916.0,Unf,1.0,192.0,Fa,Po,P,0.0,98.0,0.0,0.0,40.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,121000.0,1904.0,1.0,93.0,59.0,1,138.0
1445.0,20.0,RL,63.0,8500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422.0,0.0,0.0,1422.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192.0,60.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,WD,Normal,179600.0,2844.0,2.0,3.0,3.0,0,252.0
1446.0,85.0,RL,70.0,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6.0,5.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,Gd,LwQ,187.0,Rec,627.0,0.0,814.0,GasA,Gd,Y,SBrkr,913.0,0.0,0.0,913.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1990.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,252.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,129000.0,1727.0,2.0,41.0,41.0,0,252.0
1447.0,20.0,RL,0.0,26142.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1962.0,1962.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,Rec,593.0,Unf,0.0,595.0,1188.0,GasA,TA,Y,SBrkr,1188.0,0.0,0.0,1188.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1962.0,Unf,1.0,312.0,TA,TA,P,261.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,157900.0,2376.0,1.0,48.0,48.0,0,300.0
1448.0,60.0,RL,80.0,10000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,438.0,Gd,TA,PConc,Gd,TA,No,GLQ,1079.0,Unf,0.0,141.0,1220.0,GasA,Ex,Y,SBrkr,1220.0,870.0,0.0,2090.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1995.0,RFn,2.0,556.0,TA,TA,Y,0.0,65.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD,Normal,240000.0,3310.0,3.5,12.0,11.0,1,65.0
